Interval_Score_95,Interval_Score_90,CRPS,RMSE,MAE,R2,Outer_Fold,Hyper_Row,SNV,SG,window_length,polyorder,deriv,bin_size,Factor
303.16575425655543,229.58030471768032,25.08009407912185,58.60936468854236,34.92657003082407,0.4097990004784585,1,77,True,True,13.0,1.0,1.0,5,1.05
300.3124220744758,227.38925457518118,25.037180869527976,58.609364664205636,34.92656998902558,0.409799000968604,1,78,True,True,13.0,1.0,1.0,5,1.1
297.6198354437637,226.65284000499796,25.01499977999166,58.609364664205636,34.92656998902558,0.409799000968604,1,79,True,True,13.0,1.0,1.0,5,1.15
294.93880838684424,227.41047606560792,25.012226432211577,58.609364664205636,34.92656998902558,0.409799000968604,1,80,True,True,13.0,1.0,1.0,5,1.2000000000000002
292.89981733206685,229.0563452888656,25.026469188534822,58.609364664205636,34.92656998902558,0.409799000968604,1,81,True,True,13.0,1.0,1.0,5,1.25
291.469604627953,230.9873022470598,25.059344781794547,58.609364664205636,34.92656998902558,0.409799000968604,1,82,True,True,13.0,1.0,1.0,5,1.3
291.40614730772853,233.35904125370664,25.109124175904736,58.60936468854236,34.92657003082407,0.4097990004784585,1,83,True,True,13.0,1.0,1.0,5,1.35
347.6552722587228,252.10061222907427,25.573360235206735,58.48541102447735,34.84199489279737,0.4122928072578411,1,84,True,True,13.0,2.0,1.0,5,0.8
331.591877572179,244.5978248140696,25.405998418264545,58.48541080515425,34.84199466156814,0.4122928116657014,1,85,True,True,13.0,2.0,1.0,5,0.8500000000000001
318.9767235662256,238.9613447254931,25.267258816191546,58.48541102447735,34.84199489279737,0.4122928072578411,1,86,True,True,13.0,2.0,1.0,5,0.9
310.35272068048954,234.56092838041545,25.15489499018224,58.48541080515425,34.84199466156814,0.4122928116657014,1,87,True,True,13.0,2.0,1.0,5,0.95
304.8511053189695,231.17002176199804,25.067079298323783,58.48541102447735,34.84199489279737,0.4122928072578411,1,88,True,True,13.0,2.0,1.0,5,1.0
300.88046170439134,228.44404955165098,25.001558565201854,58.48541102447735,34.84199489279737,0.4122928072578411,1,89,True,True,13.0,2.0,1.0,5,1.05
298.13239902493643,226.51584993514822,24.959921329146916,58.48541080515425,34.84199466156814,0.4122928116657014,1,90,True,True,13.0,2.0,1.0,5,1.1
295.42637889906786,226.05651958664026,24.939063812559862,58.48541102447735,34.84199489279737,0.4122928072578411,1,91,True,True,13.0,2.0,1.0,5,1.15
292.7463952921752,226.59943076265014,24.937835645766516,58.48541102447735,34.84199489279737,0.4122928072578411,1,92,True,True,13.0,2.0,1.0,5,1.2000000000000002
290.77701139942616,228.21183580243166,24.953508474218744,58.48541102447735,34.84199489279737,0.4122928072578411,1,93,True,True,13.0,2.0,1.0,5,1.25
289.80394042296723,229.87498053247268,24.98760736903987,58.48541080515425,34.84199466156814,0.4122928116657014,1,94,True,True,13.0,2.0,1.0,5,1.3
290.3876172785476,232.31860441115072,25.038538037740285,58.48541080515425,34.84199466156814,0.4122928116657014,1,95,True,True,13.0,2.0,1.0,5,1.35
359.6068504782719,257.2446512373093,25.710236212070434,59.77922023096422,34.90200263489094,0.38600278024644075,1,96,True,True,13.0,2.0,2.0,5,0.8
343.609626971932,249.7606224648405,25.53117319463476,59.77922023096422,34.90200263489094,0.38600278024644075,1,97,True,True,13.0,2.0,2.0,5,0.8500000000000001
330.42689263215016,244.02556769268767,25.381267143784534,59.77922020949915,34.90200264960401,0.3860027806873797,1,98,True,True,13.0,2.0,2.0,5,0.9
319.7079155406683,239.08922187539656,25.257821774651557,59.77922020949915,34.90200264960401,0.3860027806873797,1,99,True,True,13.0,2.0,2.0,5,0.95
311.4984217163544,235.30600529088707,25.159342258442244,59.77922020949915,34.90200264960401,0.3860027806873797,1,100,True,True,13.0,2.0,2.0,5,1.0
305.32764209483315,232.22256752197802,25.083261703943823,59.77922023096422,34.90200263489094,0.38600278024644075,1,101,True,True,13.0,2.0,2.0,5,1.05
301.3492461805766,230.17423810605064,25.030192373454973,59.77922023096422,34.90200263489094,0.38600278024644075,1,102,True,True,13.0,2.0,2.0,5,1.1
298.65418283429074,228.57741270000207,24.997967534271964,59.77922020949915,34.90200264960401,0.3860027806873797,1,103,True,True,13.0,2.0,2.0,5,1.15
297.2352085139391,228.11201852053114,24.984768373042613,59.77922020949915,34.90200264960401,0.3860027806873797,1,104,True,True,13.0,2.0,2.0,5,1.2000000000000002
296.21354288834056,228.481374366353,24.987209259302777,59.77922023096422,34.90200263489094,0.38600278024644075,1,105,True,True,13.0,2.0,2.0,5,1.25
295.43297440433827,229.23225036432913,25.008846297643185,59.77922023096422,34.90200263489094,0.38600278024644075,1,106,True,True,13.0,2.0,2.0,5,1.3
294.93202377905965,230.89756877715658,25.04697244259349,59.77922020949915,34.90200264960401,0.3860027806873797,1,107,True,True,13.0,2.0,2.0,5,1.35
343.3455173703296,253.01119454402306,25.354875633305127,58.11211889917561,34.719583630354826,0.4197711280657126,1,108,True,True,3.0,1.0,1.0,10,0.8
