Al_Meh3_target
1069.881857
1083.536122
1362.53271
835.275
833.325
950.818078
1694.149533
1640.4178
1399.567164
1629.918787
1753.227683
1798.054927
1794.945848
1195.7984
1201.4982
1011.6726
1817.9818
1941.706
2222.9246
1252.8864
1319.4204
1203.2326
1904.9994
1942.8516
1932.3213
1819.9188
1873.8617
1955.7705
1628.7492
1815.8528
2147.2122
1146.6098
1039.2052
1012.1202
529.88
542.6508
721.452
1890.6641
2081.54
2106.147
614.992
618.943
607.8996
304.703
286.9876
20.114
1835.3324
1957.3455
2069.13
827.1389
916.9062
1077.6194
1717.1906
1759.761
1894.231
1831.342
1889.3007
2057.3536
1254.0891
1276.155
970.5352
726.191907
728.898305
926.179136
831.096674
827.809438
776.897716
1518.626374
1468.071656
1546.642553
957.258255
997.104857
934.447928
1455.165094
1617.659319
1827.197588
1133.556767
1153.868263
1115.497169
1110.748181
1151.251504
1266.654922
1125.85
1159.1723
1154.747
1020.4765
989.5224
1107.0912
745.2165
826.0025
676.7706
996.9432
1004.9325
991.752
1297.5234
1593.0005
1897.3488
987.0431
984.7032
817.5343
512.3756
524.216
599.8806
772.768
731.16
718.307
1126.3651
1130.1648
1097.3466
1041.8345
1119.2426
1244.8709
812.7504
951.9175
1365.112
1398.3742
1293.0984
1501.0242
1510.8116
1696.3716
1056.6824
1048.707
1152.704
917.4241
927.6144
1018.334
1527.1844
2009.3988
918.9576
917.1598
695.4668
1352.5088
1475.445
1728.1044
1237.5972
1343.0058
1535.2532
912.6338
900.248
751.825
1589.087162
1654.770289
1714.544156
885.981008
902.245509
797.621622
771.471788
775.858093
773.782755
526.77521
554.297872
709.509214
877.464286
913.824485
614.098605
1743.482143
1749.229008
2098.205205
819.253351
1090.70133
925.004539
943.152339
1003.570825
1543.212569
1578.801724
1656.453645
1521.506702
1631.879859
1783.368644
1512.094737
1582.206068
1313.385894
1139.5081
1075.37
945.0582
623.4255
618.174
470.66
1209.6928
1205.64
1170.672
647.946
539.2894
574.5402
890.3362
907.7579
937.1596
1194.2454
1334.9406
1244.3328
992.8408
1146.5867
1298.286
745.7538
742.5765
607.8053
932.3548
906.3486
885.5431
612.8788
592.839
609.9345
1539.8604
1533.7372
1657.656
887.8974
868.1834
797.874
925.2712
922.9462
1000.8248
1060.2724
1080.2818
1080.6618
787.0233
776.8176
724.0908
773.4492
818.0912
1779.532854
1800.64257
1864.979879
524.88601
533.309572
429.543733
1799.823356
1804.857558
2112.974138
927.531695
959.247372
1241.858586
1119.820442
1115.220422
1142.899777
1552.766709
1518.85
1327.20135
469.866401
466.83613
432.536873
1405.364759
1434.129568
1383.625686
1126.5
1186.450633
1261.236911
863.5
842.060298
853.795987
969.05673
983.995633
1008.783607
951.1872
974.544
982.0026
1049.6472
1200.4998
1459.812
1498.1736
1626.075
1025.024
992.993
1098.4323
1070.273
1112.8761
1091.0649
1230.0066
1252.359
1497.8257
1386.3258
1448.8268
1728.3537
1561.648
1364.3586
1335.2544
1365.3919
1333.6386
673.3083
864.1446
839.352
1667.6119
1701.1526
1294.7418
919.4679
1001.5085
1060.9785
960.5187
972.5877
834.0948
1007.7957
1188.1736
1808.325
925.0416
993.426
732.0313
1091.265
703.664
