Interval_Score_95,Interval_Score_90,CRPS,RMSE,MAE,R2,Outer_Fold,Hyper_Row,SNV,SG,window_length,polyorder,deriv,bin_size,n_components,Factor
63.65236049796408,44.71103515018441,4.747283455395226,8.886181168054014,6.416032446435793,0.8190666871911573,1,71,True,True,7.0,2.0,2.0,5,25,1.3
40.49891655756752,34.452830441692306,4.557128355026185,8.460811291425838,6.453555472111195,0.8359741768134367,1,72,True,True,13.0,1.0,1.0,5,5,0.9
39.814239313414035,33.49319481742074,4.5378052096743104,8.460811291425838,6.453555472111195,0.8359741768134367,1,73,True,True,13.0,1.0,1.0,5,5,1.0
39.04355461141372,33.60719235535643,4.5365821856969815,8.460811291425838,6.453555472111195,0.8359741768134367,1,74,True,True,13.0,1.0,1.0,5,5,1.1
41.21606931202847,35.147026923412,4.576807181568058,8.460811291425838,6.453555472111195,0.8359741768134367,1,75,True,True,13.0,1.0,1.0,5,5,1.3
37.34995981169146,31.40709161315129,3.82861116036171,7.3072131360323285,5.292558891903917,0.8776534412225383,1,76,True,True,13.0,1.0,1.0,5,10,0.9
36.104133179626345,30.524279689880093,3.8069192670021703,7.3072131360323285,5.292558891903917,0.8776534412225383,1,77,True,True,13.0,1.0,1.0,5,10,1.0
35.96637047603734,29.98834630001931,3.799857292367115,7.3072131360323285,5.292558891903917,0.8776534412225383,1,78,True,True,13.0,1.0,1.0,5,10,1.1
37.22104789078127,30.556482712380973,3.8230909022859474,7.3072131360323285,5.292558891903917,0.8776534412225383,1,79,True,True,13.0,1.0,1.0,5,10,1.3
41.89967691381298,32.47993686184552,3.7610359149707557,7.232437854019264,5.252606417652162,0.8801445933532936,1,80,True,True,13.0,1.0,1.0,5,25,0.9
40.027873656399066,31.4952111969237,3.7355072470184094,7.232437854019264,5.252606417652162,0.8801445933532936,1,81,True,True,13.0,1.0,1.0,5,25,1.0
38.65766801679827,30.866069592789707,3.7233155337220905,7.232437854019264,5.252606417652162,0.8801445933532936,1,82,True,True,13.0,1.0,1.0,5,25,1.1
38.96345939937345,30.593307078444457,3.729794613843851,7.232437854019264,5.252606417652162,0.8801445933532936,1,83,True,True,13.0,1.0,1.0,5,25,1.3
40.223789185759856,34.375133649135385,4.5534072813622934,8.474665591466943,6.455777416355968,0.8354365632366199,1,84,True,True,13.0,2.0,1.0,5,5,0.9
39.273445838542074,33.748339502449674,4.534177117531518,8.474665591466943,6.455777416355968,0.8354365632366199,1,85,True,True,13.0,2.0,1.0,5,5,1.0
38.72940206848635,33.72784825724911,4.533022850772626,8.474665591466943,6.455777416355968,0.8354365632366199,1,86,True,True,13.0,2.0,1.0,5,5,1.1
40.991000421490924,34.91418652222385,4.573389097496515,8.474665591466943,6.455777416355968,0.8354365632366199,1,87,True,True,13.0,2.0,1.0,5,5,1.3
37.57102128026519,31.541940481198687,3.8282855969307223,7.310781907627944,5.30408672228679,0.8775339063087974,1,88,True,True,13.0,2.0,1.0,5,10,0.9
35.98133587794332,30.715650246960326,3.8056347721521053,7.310781907627944,5.30408672228679,0.8775339063087974,1,89,True,True,13.0,2.0,1.0,5,10,1.0
35.949840697636,30.082220553809787,3.7980955520412722,7.310781907627944,5.30408672228679,0.8775339063087974,1,90,True,True,13.0,2.0,1.0,5,10,1.1
37.36262857782875,30.428523324392437,3.820674521482548,7.310781907627944,5.30408672228679,0.8775339063087974,1,91,True,True,13.0,2.0,1.0,5,10,1.3
42.046433205990446,32.98588131818518,3.8187133853143207,7.300128177038145,5.327882191232207,0.8778905768057476,1,92,True,True,13.0,2.0,1.0,5,25,0.9
39.86093978149625,31.83622427696441,3.790822711864286,7.300128177038145,5.327882191232207,0.8778905768057476,1,93,True,True,13.0,2.0,1.0,5,25,1.0
38.491952866676975,31.00537220973343,3.776316298910464,7.300128177038145,5.327882191232207,0.8778905768057476,1,94,True,True,13.0,2.0,1.0,5,25,1.1
38.93258271917298,30.531023133047746,3.778447074166271,7.300128177038145,5.327882191232207,0.8778905768057476,1,95,True,True,13.0,2.0,1.0,5,25,1.3
50.1496384576807,39.11532821834104,4.533070647962266,8.734737358414261,6.370459936971442,0.8251812903690152,1,96,True,True,13.0,2.0,2.0,5,5,0.9
47.548472555457906,38.58258502674553,4.512736031244444,8.734737358414261,6.370459936971442,0.8251812903690152,1,97,True,True,13.0,2.0,2.0,5,5,1.0
46.54631142357642,38.468908296380846,4.509960439479936,8.734737358414261,6.370459936971442,0.8251812903690152,1,98,True,True,13.0,2.0,2.0,5,5,1.1
